module,type,name,res_id,src,value,comments
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__moderation_guidelines,Send guidelines to new subscribers,Envoyer les lignes de conduite aux nouveaux inscrits,
mail,code,addons/mail/static/src/xml/chatter.xml,108,Send message,Envoyer un message,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__email_send,Send messages by email,Envoyer les messages par courriel,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__email_from,"Sender address (placeholders may be used here). If not set, the default value will be the author's email alias if configured, or email address.","Adresse de l’expéditeur (les paramètres fictifs sont acceptés). Si non renseigné, la valeur par défaut sera l’alias courriel de l’auteur si il est configuré, ou son adresse courriel.",
mail,model,"ir.model.fields,help",mail.field_mail_template__email_from,"Sender address (placeholders may be used here). If not set, the default value will be the author's email alias if configured, or email address.","Adresse de l’expéditeur (les paramètres fictifs sont acceptés). Si non renseigné, la valeur par défaut sera l’alias courriel de l’auteur si il est configuré, ou son adresse courriel.",
mail,code,addons/mail/static/src/js/thread_field.js,98,Sending Error,Erreur d'Envoi,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,174,Sends messages by email,Envoyer les messages par courriel,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,457,Sent,Envoyé,openerp-web
mail,model,"ir.model.fields.selection,name",mail.selection__mail_mail__state__sent,Sent,Envoyé,
mail,model,"ir.model.fields.selection,name",mail.selection__mail_notification__notification_status__sent,Sent,Envoyé,
mail,model_terms,"ir.ui.view,arch_db",mail.message_notification_email,Sent,Envoyé,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Sent,Envoyé,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__sequence,Sequence,Séquence,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype__sequence,Sequence,Séquence,
mail,model,"ir.model,name",mail.model_ir_actions_server,Server Action,Action du serveur,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_shortcode_view_form,Shortcodes,Codes courts,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_shortcode_view_tree,Shortcodes,Codes courts,
mail,model,"ir.model.fields,field_description",mail.field_mail_shortcode__source,Shortcut,Raccourci,
mail,code,addons/mail/static/src/xml/chatter.xml,82,Show,Montrer,openerp-web
mail,code,addons/mail/static/src/xml/chatter.xml,85,Show,Montrer,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_search,Show all records which has next action date is before today,Montrez toutes les enregistrements pour lesquelles la date des prochaines actions est pour aujourd'hui ou avant,
mail,model_terms,"ir.ui.view,arch_db",mail.res_partner_view_search_inherit_mail,Show all records which has next action date is before today,Montrez toutes les enregistrements pour lesquelles la date des prochaines actions est pour aujourd'hui ou avant,
mail,code,addons/mail/models/mail_channel.py,971,Show an helper message,Montrer un message d'aide,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__ref_ir_act_window,Sidebar action,Action de la barre latérale,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__ref_ir_act_window,Sidebar action,Action de la barre latérale,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__ref_ir_act_window,Sidebar action to make this template available on records of the related document model,Action de la barre latérale pour rendre ce modèle disponible sur les enregistrements associés au modèle de document,
mail,model,"ir.model.fields,help",mail.field_mail_template__ref_ir_act_window,Sidebar action to make this template available on records of the related document model,Action de la barre latérale pour rendre ce modèle disponible sur les enregistrements associés au modèle de document,
mail,model,"ir.model.fields.selection,name",mail.selection__ir_actions_server__activity_user_type__specific,Specific User,Utilisateur Spécifique,
mail,model,"ir.model.fields,help",mail.field_mail_activity_type__res_model_id,Specify a model if the activity should be specific to a model and not available when managing activities for other models.,Spécifiez un modèle si l'activité doit être propre à un certain modèle et non disponible lors de la gestion des activités des autres modèles.,
mail,code,addons/mail/static/src/js/services/mail_manager.js,1296,Starred,Favoris,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,66,Starred,Favoris,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,253,Starred,Favoris,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__starred,Starred,Favoris,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__starred,Starred,Favoris,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__state,State,État,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__state,Status,État,
mail,model,"ir.model.fields,field_description",mail.field_mail_moderation__status,Status,État,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_form,Status,État,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Status,État,
mail,model,"ir.model.fields,help",mail.field_mail_activity_mixin__activity_state,"Status based on activities
Overdue: Due date is already passed
Today: Activity date is today
Planned: Future activities.","Statut basé sur les activités
En retard : la date d'échéance est déjà dépassée
Aujourd'hui : la date d'activité est aujourd'hui
Planifiée : activités futures",
mail,model,"ir.model.fields,help",mail.field_res_partner__activity_state,"Status based on activities
Overdue: Due date is already passed
Today: Activity date is today
Planned: Future activities.","Statut basé sur les activités
En retard : la date d'échéance est déjà dépassée
Aujourd'hui : la date d'activité est aujourd'hui
Planifiée : activités futures",
mail,model,"ir.model.fields,help",mail.field_res_users__activity_state,"Status based on activities
Overdue: Due date is already passed
Today: Activity date is today
Planned: Future activities.","Statut basé sur les activités
En retard : la date d'échéance est déjà dépassée
Aujourd'hui : la date d'activité est aujourd'hui
Planifiée : activités futures",
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__sub_model_object_field,Sub-field,Sous champ,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__sub_model_object_field,Sub-field,Sous champ,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__sub_object,Sub-model,Sous-modèle,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__sub_object,Sub-model,Sous-modèle,
mail,code,addons/mail/static/src/xml/composer.xml,11,Subject,Sujet,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,242,Subject,Sujet,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__subject,Subject,Sujet,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__subject,Subject,Sujet,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__subject,Subject,Sujet,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__subject,Subject,Sujet,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__subject,Subject,Sujet,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__subject,Subject (placeholders may be used here),Sujet (des variables peuvent être utilisées ici),
mail,model,"ir.model.fields,help",mail.field_mail_template__subject,Subject (placeholders may be used here),Sujet (des variables peuvent être utilisées ici),
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_form,Subject (placeholders may be used here),Sujet (des variables peuvent être utilisées ici),
mail,model_terms,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Subject...,Sujet...,
mail,code,addons/mail/static/src/xml/thread.xml,360,Subject:,Sujet,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_shortcode__substitution,Substitution,Substitution,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__subtype_id,Subtype,Sous-type,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers__subtype_ids,Subtype,Sous-type,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__subtype_id,Subtype,Sous-type,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__subtype_id,Subtype,Sous-type,
mail,model_terms,"ir.ui.view,arch_db",mail.view_message_subtype_tree,Subtype,Sous-type,
mail,model,"ir.actions.act_window,name",mail.action_view_message_subtype,Subtypes,Sous-types,
mail,model,"ir.ui.menu,name",mail.menu_message_subtype,Subtypes,Sous-types,
mail,model,"ir.model.fields,field_description",mail.field_ir_actions_server__activity_summary,Summary,Résumé,
mail,model,"ir.model.fields,field_description",mail.field_ir_cron__activity_summary,Summary,Résumé,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__summary,Summary,Résumé,
mail,model,"ir.model.fields.selection,name",mail.selection__mail_compose_message__message_type__notification,System notification,Notification Système,
mail,model,"ir.model.fields.selection,name",mail.selection__mail_message__message_type__notification,System notification,Notification Système,
mail,model,"ir.model.fields,help",mail.field_mail_activity__has_recommended_activities,Technical field for UX purpose,Champ technique à des fins d'expérience utilisateur,
mail,model,"ir.model.fields,help",mail.field_mail_activity_type__res_model_change,Technical field for UX related behaviour,Champ technique à des fins d'expérience utilisateur,
mail,model,"ir.model.fields,help",mail.field_mail_activity__can_write,Technical field to hide buttons if the current user has no access.,Technical field to hide buttons if the current user has no access.,
mail,model,"ir.model.fields,help",mail.field_mail_activity_type__initial_res_model_id,Technical field to keep trace of the model at the beginning of the edition for UX related behaviour,Technical field to keep trace of the model at the beginning of the edition for UX related behaviour,
mail,model,"ir.model.fields,help",mail.field_ir_actions_server__activity_user_field_name,Technical name of the user on the record,Nom technique de l'utilisateur sur l'enregistrement,
mail,model,"ir.model.fields,help",mail.field_ir_cron__activity_user_field_name,Technical name of the user on the record,Nom technique de l'utilisateur sur l'enregistrement,
mail,model,"ir.actions.act_window,name",mail.wizard_email_template_preview,Template Preview,Aperçu du modèle,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__preview_lang,Template Preview Language,Langue de l'aperçu du modèle,
mail,model,"ir.actions.act_window,name",mail.action_email_template_tree_all,Templates,Modèles,
mail,model,"ir.ui.menu,name",mail.menu_email_templates,Templates,Modèles,
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_form,Templates,Modèles,
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_tree,Templates,Modèles,
mail,model_terms,"ir.ui.view,arch_db",mail.view_email_template_search,Templates,Modèles,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_notify_moderation,Thank you!,Merci !,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_bounce_catchall,The,Le,
mail,code,addons/mail/models/ir_actions.py,51,The 'Due Date In' value can't be negative.,The 'Due Date In' value can't be negative.,
mail,model,"ir.model.constraint,message",mail.constraint_mail_moderation_channel_email_uniq,The email address must be unique per channel !,L'adresse email par canal doit être unique! ,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_bounce_catchall,The email sent to,L'email envoyé à,
mail,model,"ir.model.fields,help",mail.field_mail_shortcode__substitution,The escaped html code replacing the shortcut,Le code HTML avec caractères d'échappement remplaçant le raccourci,
mail,model,"ir.model.fields,help",mail.field_res_partner__user_id,The internal user in charge of this contact.,L'utilisateur interne en charge de ce contact.,
mail,model,"ir.model.fields,help",mail.field_res_users__user_id,The internal user in charge of this contact.,L'utilisateur interne en charge de ce contact.,
mail,model,"ir.model.fields,help",mail.field_mail_alias__alias_model_id,The model (Odoo Document Kind) to which this alias corresponds. Any incoming email that does not reply to an existing record will cause the creation of a new record of this model (e.g. a Project Task),Le modèle (sorte de document Odoo) auquel correspond cet alias. Tout les e-mail entrant ne correspondant pas à un enregistrement existant entraînera la création d'un nouvel enregistrement de ce modèle (Ex. : une tâche d'un projet),
mail,model,"ir.model.fields,help",mail.field_mail_alias_mixin__alias_model_id,The model (Odoo Document Kind) to which this alias corresponds. Any incoming email that does not reply to an existing record will cause the creation of a new record of this model (e.g. a Project Task),Le modèle (sorte de document Odoo) auquel correspond cet alias. Tout les e-mail entrant ne correspondant pas à un enregistrement existant entraînera la création d'un nouvel enregistrement de ce modèle (Ex. : une tâche d'un projet),
mail,model,"ir.model.fields,help",mail.field_mail_channel__alias_model_id,The model (Odoo Document Kind) to which this alias corresponds. Any incoming email that does not reply to an existing record will cause the creation of a new record of this model (e.g. a Project Task),Le modèle (sorte de document Odoo) auquel correspond cet alias. Tout les e-mail entrant ne correspondant pas à un enregistrement existant entraînera la création d'un nouvel enregistrement de ce modèle (Ex. : une tâche d'un projet),
mail,model,"ir.model.fields,help",mail.field_mail_alias__alias_name,"The name of the email alias, e.g. 'jobs' if you want to catch emails for <jobs@example.odoo.com>","Le nom de l'alias de messagerie, par exemple 'carrieres' pour relever les e-mails de <carrieres@example.odoo.com>",
mail,model,"ir.model.fields,help",mail.field_mail_alias_mixin__alias_name,"The name of the email alias, e.g. 'jobs' if you want to catch emails for <jobs@example.odoo.com>","Le nom de l'alias de messagerie, par exemple 'carrieres' pour relever les e-mails de <carrieres@example.odoo.com>",
mail,model,"ir.model.fields,help",mail.field_mail_channel__alias_name,"The name of the email alias, e.g. 'jobs' if you want to catch emails for <jobs@example.odoo.com>","Le nom de l'alias de messagerie, par exemple 'carrieres' pour relever les e-mails de <carrieres@example.odoo.com>",
mail,model,"ir.model.fields,help",mail.field_mail_alias__alias_user_id,"The owner of records created upon receiving emails on this alias. If this field is not set the system will attempt to find the right owner based on the sender (From) address, or will use the Administrator account if no system user is found for that address.","Le propriétaire d'enregistrements créés lors de la réception de courriel sur cet alias. Si ce champ n'est pas renseigné, le système essaiera de trouver le propriétaire approprié à partir de l'adresse de l'expéditeur (De) ou utilisera le compte Administrateur si aucun utilisateur du système n'est trouvé pour cette adresse.",
mail,model,"ir.model.fields,help",mail.field_mail_alias_mixin__alias_user_id,"The owner of records created upon receiving emails on this alias. If this field is not set the system will attempt to find the right owner based on the sender (From) address, or will use the Administrator account if no system user is found for that address.","Le propriétaire d'enregistrements créés lors de la réception de courriel sur cet alias. Si ce champ n'est pas renseigné, le système essaiera de trouver le propriétaire approprié à partir de l'adresse de l'expéditeur (De) ou utilisera le compte Administrateur si aucun utilisateur du système n'est trouvé pour cette adresse.",
mail,model,"ir.model.fields,help",mail.field_mail_channel__alias_user_id,"The owner of records created upon receiving emails on this alias. If this field is not set the system will attempt to find the right owner based on the sender (From) address, or will use the Administrator account if no system user is found for that address.","Le propriétaire d'enregistrements créés lors de la réception de courriel sur cet alias. Si ce champ n'est pas renseigné, le système essaiera de trouver le propriétaire approprié à partir de l'adresse de l'expéditeur (De) ou utilisera le compte Administrateur si aucun utilisateur du système n'est trouvé pour cette adresse.",
mail,code,addons/mail/models/mail_message.py,746,"The requested operation cannot be completed due to security restrictions. Please contact your system administrator.

(Document type: %s, Operation: %s)","L'opération demandée ne peut pas être effectuée en raison de la politique de sécurité. Veuillez contacter votre administrateur système.

(Type de document : %s, Opération : %s)",
mail,code,addons/mail/models/mail_message.py,959,"The requested operation cannot be completed due to security restrictions. Please contact your system administrator.

(Document type: %s, Operation: %s)","L'opération demandée ne peut pas être effectuée en raison de la politique de sécurité. Veuillez contacter votre administrateur système.

(Type de document : %s, Opération : %s)",
mail,model,"ir.model.fields,help",mail.field_mail_shortcode__source,The shortcut which must be replaced in the Chat Messages,Le raccourci qui doit être remplacé dans les messages du chat de discussion,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__model_id,The type of document this template can be used with,Type de document avec lequel ce modèle peut être utilisé,
mail,model,"ir.model.fields,help",mail.field_mail_template__model_id,The type of document this template can be used with,Type de document avec lequel ce modèle peut être utilisé,
mail,model_terms,"ir.ui.view,arch_db",mail.message_origin_link,This,Ce(tte),
mail,code,addons/mail/static/src/xml/activity_view.xml,14,This action will send an email.,Cette action enverra un email,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_blacklist__email,This field is case insensitive.,Ce champ est insensible à la casse.,
mail,model,"ir.model.fields,help",mail.field_mail_address_mixin__email_normalized,This field is used to search on email address as the primary email field can contain more than strictly an email address.,Ce champ est utilisé pour rechercher un courriel étant donné que le champ courriel primaire peut contenir plus que strictement un courriel. ,
mail,model,"ir.model.fields,help",mail.field_mail_thread_blacklist__email_normalized,This field is used to search on email address as the primary email field can contain more than strictly an email address.,Ce champ est utilisé pour rechercher un courriel étant donné que le champ courriel primaire peut contenir plus que strictement un courriel. ,
mail,model,"ir.model.fields,help",mail.field_res_partner__email_normalized,This field is used to search on email address as the primary email field can contain more than strictly an email address.,Ce champ est utilisé pour rechercher un courriel étant donné que le champ courriel primaire peut contenir plus que strictement un courriel. ,
mail,model,"ir.model.fields,help",mail.field_res_users__email_normalized,This field is used to search on email address as the primary email field can contain more than strictly an email address.,Ce champ est utilisé pour rechercher un courriel étant donné que le champ courriel primaire peut contenir plus que strictement un courriel. ,
mail,model,"ir.model.fields,help",mail.field_mail_channel__public,This group is visible by non members. Invisible groups can add members through the invite button.,Ce groupe est visible par les non-membres. Les groupes invisible peuvent ajouter des membres via le bouton invitation.,
mail,code,addons/mail/static/src/js/activity.js,790,This record has an exception activity.,This record has an exception activity.,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Thread,Discussion,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__email_to,To,Vers,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__email_to,To (Emails),Pour (courriels),
mail,model,"ir.model.fields,field_description",mail.field_mail_template__email_to,To (Emails),Pour (courriels),
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__partner_to,To (Partners),Pour (partenaires),
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__recipient_ids,To (Partners),Pour (partenaires),
mail,model,"ir.model.fields,field_description",mail.field_mail_template__partner_to,To (Partners),Pour (partenaires),
mail,model,"mail.activity.type,name",mail.mail_activity_data_todo,To Do,À faire,
mail,code,addons/mail/static/src/xml/chatter.xml,53,To:,À:,openerp-web
mail,code,addons/mail/static/src/xml/thread_window.xml,11,To:,À:,openerp-web
mail,code,addons/mail/static/src/js/activity.js,89,Today,Aujourd'hui,openerp-web
mail,code,addons/mail/static/src/js/models/messages/abstract_message.js,118,Today,Aujourd'hui,openerp-web
mail,code,addons/mail/static/src/js/views/activity/activity_renderer.js,166,Today,Aujourd'hui,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,98,Today,Aujourd'hui,openerp-web
mail,model,"ir.model.fields.selection,name",mail.selection__mail_activity__state__today,Today,Aujourd'hui,
mail,model,"ir.model.fields.selection,name",mail.selection__mail_activity_mixin__activity_state__today,Today,Aujourd'hui,
mail,model,"ir.model.fields.selection,name",mail.selection__res_partner__activity_state__today,Today,Aujourd'hui,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_search,Today Activities,Activités du jour,
mail,model_terms,"ir.ui.view,arch_db",mail.res_partner_view_search_inherit_mail,Today Activities,Activités du jour,
mail,code,addons/mail/static/src/js/activity.js,99,Tomorrow,Demain,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_form,Topics discussed in this group...,Sujets discutés dans ce groupe...,
mail,model,"ir.model.fields,help",mail.field_mail_mail__tracking_value_ids,Tracked values are stored in a separate model. This field allow to reconstruct the tracking and to generate statistics on the model.,Les valeurs suivies sont stockées dans un modèle distinct. Ce champ permet de reconstruire le suivi et de générer des statistiques sur le modèle.,
mail,model,"ir.model.fields,help",mail.field_mail_message__tracking_value_ids,Tracked values are stored in a separate model. This field allow to reconstruct the tracking and to generate statistics on the model.,Les valeurs suivies sont stockées dans un modèle distinct. Ce champ permet de reconstruire le suivi et de générer des statistiques sur le modèle.,
mail,model_terms,"ir.ui.view,arch_db",mail.view_message_form,Tracking,Suivi,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_tracking_value_form,Tracking Value,Valeur du suivi,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_tracking_value_tree,Tracking Value,Valeur du suivi,
mail,model,"ir.actions.act_window,name",mail.action_view_mail_tracking_value,Tracking Values,Valeurs du suivi,
mail,model,"ir.ui.menu,name",mail.menu_mail_tracking_value,Tracking Values,Valeurs du suivi,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__tracking_sequence,Tracking field sequence,Tracking field sequence,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__tracking_value_ids,Tracking values,Suivi des valeurs,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__tracking_value_ids,Tracking values,Suivi des valeurs,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__force_next,Trigger Next Activity,Trigger Next Activity,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__force_next,Trigger Next Activity,Trigger Next Activity,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__message_type,Type,Type,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__message_type,Type,Type,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__message_type,Type,Type,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_type_view_tree,Type,Type,
mail,model,"ir.model.fields,help",mail.field_mail_activity_type__delay_from,Type of delay,Type de délai,
mail,model,"ir.model.fields,help",mail.field_ir_actions_server__state,"Type of server action. The following values are available:
- 'Execute Python Code': a block of python code that will be executed
- 'Create': create a new record with new values
- 'Update a Record': update the values of a record
- 'Execute several actions': define an action that triggers several other server actions
- 'Send Email': automatically send an email (Discuss)
- 'Add Followers': add followers to a record (Discuss)
- 'Create Next Activity': create an activity (Discuss)","Type d'action serveur. Les valeurs suivantes sont disponibles:
- 'Executer du code Python': un bloc de code python qui sera exécuté
- 'Créer': créer un nouvel enregistrement avec de nouvelles valeurs
- 'Mettre à jour un enregistrement': mettre à jour les valeurs d'un enregistrement
- 'Executer plusieurs actions': définir une action qui déclenche plusieurs autres actions serveur
- 'Envoyer E-Mail': envoyer un e-mail automatiquement (Discutez)
- 'Ajouter Abonnés': ajouter des abonnés à un enregistrement (Discutez)
- 'Créer une Nouvelle Activité': créer une activité (Discutez)",
mail,model,"ir.model.fields,help",mail.field_ir_cron__state,"Type of server action. The following values are available:
- 'Execute Python Code': a block of python code that will be executed
- 'Create': create a new record with new values
- 'Update a Record': update the values of a record
- 'Execute several actions': define an action that triggers several other server actions
- 'Send Email': automatically send an email (Discuss)
- 'Add Followers': add followers to a record (Discuss)
- 'Create Next Activity': create an activity (Discuss)","Type d'action serveur. Les valeurs suivantes sont disponibles:
- 'Executer du code Python': un bloc de code python qui sera exécuté
- 'Créer': créer un nouvel enregistrement avec de nouvelles valeurs
- 'Mettre à jour un enregistrement': mettre à jour les valeurs d'un enregistrement
- 'Executer plusieurs actions': définir une action qui déclenche plusieurs autres actions serveur
- 'Envoyer E-Mail': envoyer un e-mail automatiquement (Discutez)
- 'Ajouter Abonnés': ajouter des abonnés à un enregistrement (Discutez)
- 'Créer une Nouvelle Activité': créer une activité (Discutez)",
mail,model,"ir.model.fields,help",mail.field_mail_activity_mixin__activity_exception_decoration,Type of the exception activity on record.,Type d'activité d'exception enregistrée,
mail,model,"ir.model.fields,help",mail.field_res_partner__activity_exception_decoration,Type of the exception activity on record.,Type d'activité d'exception enregistrée,
mail,model,"ir.model.fields,help",mail.field_res_users__activity_exception_decoration,Type of the exception activity on record.,Type d'activité d'exception enregistrée,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__uuid,UUID,UUID,
mail,code,addons/mail/models/mail_mail.py,247,Unable to connect to SMTP Server,Impossible de se connecter au serveur SMTP,
mail,code,addons/mail/models/mail_thread.py,2085,"Unable to log message, please configure the sender's email address.","Unable to log message, please configure the sender's email address.",
mail,code,addons/mail/models/mail_message.py,35,"Unable to post message, please configure the sender's email address.","Unable to post message, please configure the sender's email address.",
mail,code,addons/mail/static/src/js/thread_windows/abstract_thread_window.js,198,Undefined,Indéfini,openerp-web
mail,code,addons/mail/static/src/xml/followers.xml,21,Unfollow,Ne plus suivre,openerp-web
mail,model,"ir.model.constraint,message",mail.constraint_mail_alias_alias_unique,"Unfortunately this email alias is already used, please choose a unique one","Malheureusement, cet alias de courriel est déjà utilisé : veuillez utiliser un alias unique",
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_type_view_tree,Unit,Unité,
mail,model,"ir.model.fields,help",mail.field_mail_activity_type__delay_unit,Unit of delay,Unité de délai,
mail,code,addons/mail/models/mail_notification.py,62,Unknown error,Erreur inconnue,
mail,model,"ir.model.fields.selection,name",mail.selection__mail_notification__failure_type__unknown,Unknown error,Erreur inconnue,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__message_unread,Unread Messages,Messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__message_unread,Unread Messages,Messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__message_unread,Unread Messages,Messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread_blacklist__message_unread,Unread Messages,Messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread_cc__message_unread,Unread Messages,Messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__message_unread,Unread Messages,Messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_res_users__message_unread,Unread Messages,Messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__message_unread_counter,Unread Messages Counter,Compteur de messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__message_unread_counter,Unread Messages Counter,Compteur de messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__message_unread_counter,Unread Messages Counter,Compteur de messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread_blacklist__message_unread_counter,Unread Messages Counter,Compteur de messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread_cc__message_unread_counter,Unread Messages Counter,Compteur de messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__message_unread_counter,Unread Messages Counter,Compteur de messages non lus,
mail,model,"ir.model.fields,field_description",mail.field_res_users__message_unread_counter,Unread Messages Counter,Compteur de messages non lus,
mail,code,addons/mail/static/src/xml/abstract_thread_window.xml,36,Unread messages,Messages non lus,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.view_message_search,Unread messages,Messages non lus,
mail,code,addons/mail/static/src/xml/discuss.xml,224,Unselect All,Tout déselectionner,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,224,Unselect all messages to moderate,Déselectionner tous les messages à modérer,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,220,Unstar all,Tout enlever des favoris,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,220,Unstar all messages,Enlever tous les messages des favoris,openerp-web
mail,code,addons/mail/static/src/js/discuss.js,366,Unsubscribe,Se désabonner,openerp-web
mail,code,addons/mail/static/src/js/services/mail_notification_manager.js,533,Unsubscribed,Désabonné,openerp-web
mail,code,addons/mail/models/mail_template.py,440,Unsupported report type %s found.,Type de rapport non pris en charge détecté (%s).,
mail,code,addons/mail/models/mail_message.py,197,Unsupported search filter on moderation status,Unsupported search filter on moderation status,
mail,code,addons/mail/static/src/xml/activity.xml,93,Upload Document,Upload Document,openerp-web
mail,model,"ir.model.fields.selection,name",mail.selection__mail_activity_type__category__upload_file,Upload Document,Upload Document,
mail,model,"mail.activity.type,name",mail.mail_activity_data_upload_document,Upload Document,Upload Document,
mail,code,addons/mail/static/src/xml/web_kanban_activity.xml,89,Upload file,Upload file,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,606,Uploaded,Uploaded,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,598,Uploading,Téléchargement en cours...,openerp-web
mail,code,addons/mail/static/src/js/composers/basic_composer.js,268,Uploading error,Erreur de transmission,openerp-web
mail,model,"ir.model.fields,help",mail.field_ir_actions_server__activity_user_type,Use 'Specific User' to always assign the same user on the next activity. Use 'Generic User From Record' to specify the field name of the user to choose on the record.,"Utilisez ""Utilisateur spécifique"" pour toujours assigner le même utilisateur aux activités. Utilisez ""Utilisateur de l'enregistrement"" pour spécifier le nom du champs permettant de sélectionner l'utilisateur de l'enregistrement.",
mail,model,"ir.model.fields,help",mail.field_ir_cron__activity_user_type,Use 'Specific User' to always assign the same user on the next activity. Use 'Generic User From Record' to specify the field name of the user to choose on the record.,"Utilisez ""Utilisateur spécifique"" pour toujours assigner le même utilisateur aux activités. Utilisez ""Utilisateur de l'enregistrement"" pour spécifier le nom du champs permettant de sélectionner l'utilisateur de l'enregistrement.",
